cum,precio_maximo_venta
19971140-10,3081.0
20054456-2,30810.0
20011353-3,30810.0
19971140-3,30810.0
19933487-8,30810.0
20054456-5,308100.0
19971140-8,308100.0
19971140-9,385125.0
19959943-4,43134.0
19942021-2,43134.0
19942021-7,43134.0
20022454-2,43134.0
19933487-4,43134.0
19980931-3,431340.0
20054456-3,46215.0
20011353-4,46215.0
19971140-4,46215.0
19933487-13,46215.0
20054456-6,462150.0
20054456-8,462150.0
19959943-1,6162.0
20011353-1,6162.0
19933487-1,6162.0
19933487-9,64701.0
19942021-8,77025.0
19971140-5,77025.0
19933487-5,77025.0
19971140-11,9243.0
19971140-6,92430.0
19959943-2,10783.5
19933487-2,10783.5
19942021-4,107835.0
19984486-1,15405.0
19947351-4,154050.0
19925979-4,154050.0
19983450-1,21567.0
19984486-2,21567.0
19947351-1,21567.0
19925979-2,21567.0
19925979-1,3081.0
19947351-5,308100.0
19984486-3,43134.0
19947351-2,43134.0
19925979-3,43134.0
19947351-3,77025.0
19933487-12,154050.0
20173109-3,15405.0
20173109-2,46215.0
20173109-1,46215.0
19933932-7,15405.0
19933932-6,154050.0
19933932-3,21567.0
19933932-4,43134.0
19933932-5,46215.0
19933932-1,6162.0
19933932-2,10783.5
19930483-3,1725360.0
19930483-1,21567.0
19930483-14,21567.0
19930483-10,215670.0
19930483-7,215670.0
19930483-4,3081.0
19930483-11,431340.0
19930483-8,431340.0
19930483-12,862680.0
19930483-9,862680.0
19930483-13,10783.5
19930483-2,10783.5
19930483-5,1229319.0
19930483-6,1229319.0
20038667-1,43134.0
20038667-2,46215.0
19962379-1,15405.0
19962379-2,21567.0
19962379-3,30810.0
19962379-4,46215.0
19993887-1,46215.0
20044924-4,154050.0
20044924-2,21567.0
20044924-5,308100.0
20044924-3,43134.0
20044924-1,6162.0
230389-2,21567.0
230389-1,3081.0
20017856-1,21567.0
20017856-3,21567.0
20017856-2,43134.0
20042061-5,3081.0
20042061-1,15405.0
20042061-2,21567.0
20042061-3,43134.0
20042061-4,46215.0
20050486-12,15405.0
20050486-19,15405.0
20050486-26,15405.0
20050486-4,15405.0
20050486-22,154050.0
20050486-8,154050.0
20050486-35,161752.5
20050486-36,172536.0
20050486-37,183319.5
20050486-38,194103.0
20050486-39,204886.5
20050486-13,21567.0
20050486-18,21567.0
20050486-28,21567.0
20050486-5,21567.0
20050486-40,215670.0
20050486-41,226453.5
20050486-42,237237.0
20050486-43,248020.5
20050486-44,258804.0
20050486-45,269587.5
20050486-46,280371.0
20050486-47,291154.5
20050486-48,301938.0
20050486-1,3081.0
20050486-15,3081.0
20050486-23,3081.0
20050486-9,3081.0
20050486-49,312721.5
20050486-50,323505.0
20050486-51,334288.5
20050486-52,345072.0
20050486-53,355855.5
20050486-54,366639.0
20050486-55,377422.5
20050486-56,388206.0
20050486-57,398989.5
20050486-58,409773.0
20050486-59,420556.5
20050486-14,43134.0
20050486-20,43134.0
20050486-29,43134.0
20050486-6,43134.0
20050486-60,431340.0
20050486-61,442123.5
20050486-62,452907.0
20050486-21,46215.0
20050486-7,46215.0
20050486-63,463690.5
20050486-64,474474.0
20050486-65,485257.5
20050486-66,496041.0
20050486-67,506824.5
20050486-68,517608.0
20050486-69,528391.5
20050486-70,539175.0
20050486-71,549958.5
20050486-72,560742.0
20050486-73,571525.5
20050486-74,582309.0
20050486-75,593092.5
20050486-76,603876.0
20050486-77,614659.5
20050486-10,6162.0
20050486-16,6162.0
20050486-2,6162.0
20050486-24,6162.0
20050486-78,625443.0
20050486-79,636226.5
20050486-80,647010.0
20050486-11,10783.5
20050486-17,10783.5
20050486-25,10783.5
20050486-27,10783.5
20050486-3,10783.5
20050486-30,107835.0
20050486-31,118618.5
20050486-32,129402.0
20050486-33,140185.5
20050486-34,150969.0
20056052-27,15405.0
20056052-29,15405.0
20056052-32,15405.0
20056052-24,154050.0
20056052-19,21567.0
20056052-28,21567.0
20056052-31,21567.0
20056052-25,3081.0
20056052-20,30810.0
20056052-21,43134.0
20056052-22,46215.0
20056052-30,46215.0
20056052-26,6162.0
20056052-23,77025.0
20056052-11,15405.0
20056052-12,15405.0
20056052-9,15405.0
20056052-15,154050.0
20056052-6,154050.0
20056052-1,21567.0
20056052-10,21567.0
20056052-16,21567.0
20056052-7,3081.0
20056052-2,30810.0
20056052-17,43134.0
20056052-3,43134.0
20056052-13,46215.0
20056052-18,46215.0
20056052-4,46215.0
20056052-8,6162.0
20056052-14,77025.0
20056052-5,77025.0
19996415-1,6162.0
19996415-5,616200.0
19996415-2,12324.0
19996415-4,184860.0
19996415-3,24648.0
227428-4,21567.0
227428-6,21567.0
227428-1,3081.0
227428-5,43134.0
227428-3,6162.0
227428-7,6162.0
19931746-1,23107.5
19931746-2,46215.0
19931746-3,92430.0
19947545-6,15405.0
19947545-2,21567.0
19947545-3,24648.0
19947545-4,30810.0
19947545-1,6162.0
19947545-5,6162.0
19929048-1,21567.0
19929048-2,43134.0
19929048-3,10783.5
20047250-3,21567.0
20047250-1,21567.0
20047250-2,43134.0
20156999-1,15405.0
20156999-2,15405.0
19976641-2,15405.0
19976641-3,21567.0
19976641-4,30810.0
19976641-5,46215.0
20064602-1,43134.0
20056938-1,25270.76
20056938-2,25270.76
20056938-3,25270.76
20056938-4,25270.76
20057024-1,25270.76
20057024-2,25270.76
20154932-1,25270.76
20154932-2,25270.76
19908328-1,25270.76
19908328-2,25270.76
20115411-1,25270.76
20115411-2,25270.76
20025222-1,25270.76
20025222-2,25270.76
20128984-1,25270.76
20128984-2,25270.76
20120725-1,25270.76
20120725-2,25270.76
20034297-1,25270.76
20034297-2,25270.76
20077110-13,151624.56
20077110-17,151624.56
20077110-4,151624.56
20077110-9,151624.56
20077110-1,25270.76
20077110-10,25270.76
20077110-14,25270.76
20077110-18,25270.76
20077110-21,25270.76
20077110-5,25270.76
20077110-6,25270.76
20077110-19,50541.52
20077110-20,50541.52
20077110-11,75812.28
20077110-15,75812.28
20077110-2,75812.28
20077110-7,75812.28
20077110-12,101083.04
20077110-16,101083.04
20077110-3,101083.04
20077110-8,101083.04
20127667-1,25270.76
20127667-2,25270.76
20127667-3,25270.76
20127667-4,25270.76
20015482-2,4674842.0
20021985-1,2337421.0
20021985-2,2337421.0
20015482-1,4674842.0
20208807-1,912110.0
20196496-1,456055.0
20196496-3,456055.0
20196496-2,912110.0
20196496-4,912110.0
19989642-2,1824220.0
19989642-1,912110.0
19982367-1,912110.0
19965453-1,547266.0
19965454-1,729688.0
227611-1,1094532.0
20195113-1,4153.6
20195074-1,5664.0
20195912-1,2832.0
20188186-2,41536.0
20188186-5,41536.0
20188186-1,124608.0
20188186-3,249216.0
20188186-4,249216.0
20188225-1,2832.0
20103350-1,56640.0
20103350-4,56640.0
20103350-2,169920.0
20103350-3,339840.0
20188200-2,56640.0
20188200-5,56640.0
20188200-1,169920.0
20188200-3,339840.0
20188200-4,339840.0
19993897-1,41536.0
19993897-5,41536.0
19993897-8,41536.0
19993897-2,124608.0
19993897-6,124608.0
19993897-9,124608.0
19993897-10,249216.0
19993897-3,249216.0
19993897-4,249216.0
19993897-7,249216.0
20015718-1,56640.0
20015718-5,56640.0
20015718-8,56640.0
20015718-2,169920.0
20015718-6,169920.0
20015718-9,169920.0
20015718-10,339840.0
20015718-11,339840.0
20015718-3,339840.0
20015718-4,339840.0
20015718-7,339840.0
19993896-1,28320.0
19993896-6,28320.0
19993896-8,28320.0
19993896-2,84960.0
19993896-7,84960.0
19993896-9,84960.0
19993896-10,169920.0
19993896-3,169920.0
19993896-4,169920.0
20066919-2,20811240.0
20066919-3,20811240.0
20066919-1,4855956.0
20102389-2,13874160.0
20102389-1,3237304.0
20038242-1,7325.0
20044999-1,14650.0
19979363-1,21975.0
19979363-6,21975.0
19979363-2,219750.0
19979363-5,219750.0
19979363-3,549375.0
19979363-4,549375.0
19981427-3,732500.0
19981427-4,732500.0
19981427-1,146500.0
19981427-2,146500.0
19905001-1,7325.0
19905001-3,7325.0
19905001-5,7325.0
19905001-2,73250.0
19905001-4,73250.0
19905001-6,73250.0
19905001-7,183125.0
19905001-8,183125.0
19904162-1,14650.0
19904162-4,14650.0
19904162-2,146500.0
19904162-5,146500.0
19904162-3,366250.0
19904162-6,366250.0
40511-1,293000.0
40510-1,293000.0
19907027-1,87900.0
19907027-2,175800.0
20067183-1,70567.0
20067183-4,70567.0
20067183-2,141134.0
20067183-5,141134.0
20067183-3,282268.0
20067183-6,282268.0
20067183-7,35283.5
19981180-1,161693.0
19981181-1,230990.0
20068003-1,230990.0
20068003-2,2309900.0
20068003-3,5774750.0
20117950-1,161693.0
20117950-2,1616930.0
20117950-3,161693.0
20117950-4,1616930.0
20118036-1,230990.0
20118036-2,2309900.0
20118036-3,230990.0
20118036-4,2309900.0
20142246-1,230990.0
20142246-2,2309900.0
20142246-3,5774750.0
20087648-1,583310.0
20087648-3,583310.0
20087648-2,2333240.0
20088047-1,58331.0
20088047-3,58331.0
20088047-2,233324.0
20087657-1,874965.0
20087657-3,874965.0
20087657-2,3499860.0
20088050-1,116662.0
20088050-3,116662.0
20088050-2,466648.0
20088049-1,1749930.0
20088049-3,1749930.0
20088049-2,6999720.0
20088051-1,174993.0
20088051-3,174993.0
20088051-2,699972.0
20074563-1,233324.0
20074563-3,233324.0
20074563-2,933296.0
20087636-1,2916550.0
20087636-3,2916550.0
20087636-2,11666200.0
20088052-1,291655.0
20088052-3,291655.0
20088052-2,1166620.0
20087622-1,349986.0
20087622-3,349986.0
20087622-2,1399944.0
20087603-1,466648.0
20087603-3,466648.0
20087603-2,1866592.0
20158170-1,145827.5
20158170-2,145827.5
20158154-2,233324.0
20158154-1,233324.0
20141013-1,33392.25
20140823-1,66784.5
20140823-3,66784.5
20140823-5,801414.0
20140823-4,200353.5
20140823-2,33392.25
19955272-15,186996.6
19955272-14,93498.3
19955272-2,93498.3
19955272-8,93498.3
19955272-3,186996.6
19955272-9,186996.6
19955272-10,327244.05
19955272-4,327244.05
19955272-11,373993.2
19955272-5,373993.2
19955272-1,46749.15
19955272-13,46749.15
19955272-7,46749.15
19955272-12,654488.1
19955272-6,654488.1
19955271-14,46749.15
19955271-16,46749.15
19955271-2,46749.15
19955271-22,46749.15
19955271-8,46749.15
19955271-17,93498.3
19955271-3,93498.3
19955271-9,93498.3
19955271-10,163622.03
19955271-18,163622.03
19955271-4,163622.03
19955271-11,186996.6
19955271-19,186996.6
19955271-5,186996.6
19955271-1,23374.58
19955271-13,23374.58
19955271-15,23374.58
19955271-21,23374.58
19955271-7,23374.58
19955271-12,327244.05
19955271-20,327244.05
19955271-6,327244.05
16436-1,215150.0
20193949-1,626182.8
20193946-1,417455.2
20062725-1,626182.8
20062725-4,626182.8
20062725-2,1252365.6
20062725-5,1252365.6
20062725-3,1878548.4
20007778-1,417455.2
20007778-4,417455.2
20007778-6,417455.2
20007778-2,834910.4
20007778-5,834910.4
20007778-7,834910.4
20007778-3,1252365.6
201181-1,352219.2
201181-2,352219.2
19980004-1,48777.91
20028757-1,48777.91
20080728-4,97555.82
20080728-5,97555.82
20080728-6,97555.82
20080728-1,117066.98
20080728-2,117066.98
20080728-3,117066.98
20084474-1,97555.82
20084474-2,97555.82
19917456-1,48777.91
19917456-2,97555.82
19917456-3,117066.98
19982965-1,217520.59
19982965-2,108760.29
20040962-1,217520.59
20040962-2,217520.59
20047318-1,1087602.95
20047318-2,1087602.95
20084473-1,21752.06
20084473-5,21752.06
20084473-4,217520.59
20084473-2,43504.12
20084473-3,108760.29
20057862-1,135950.37
20057862-5,135950.37
20057862-4,1359503.69
20057862-2,271900.74
20057862-6,271900.74
20057862-3,679751.84
19917457-1,81570.22
19917457-5,81570.22
19917457-3,815702.21
19917457-4,163140.44
19917457-2,407851.11
20084656-10,44916.0
20084656-4,44916.0
20084656-1,8983.2
20084656-7,8983.2
20084656-11,89832.0
20084656-5,89832.0
20084656-12,134748.0
20084656-6,134748.0
20084656-2,17966.4
20084656-8,17966.4
20084656-3,22458.0
20084656-9,22458.0
19979333-1,44916.0
19979333-4,44916.0
19979333-3,449160.0
19979333-2,134748.0
20019620-3,44914.5
20019620-9,449145.0
20019620-4,67371.75
20019620-5,89829.0
20019620-1,9432.05
20019620-11,9432.05
20019620-13,112286.25
20019620-12,12576.06
20019620-2,12576.06
20019620-6,134743.5
20019620-7,179658.0
20019620-8,224572.5
19999543-1,12576.06
19999543-2,12576.06
19924192-1,12576.06
19924192-3,12576.06
19924192-2,37728.18
20077108-14,50304.24
20077108-15,50304.24
20077108-10,75456.36
20077108-13,75456.36
20077108-3,75456.36
20077108-7,75456.36
20077108-1,12576.06
20077108-11,12576.06
20077108-16,12576.06
20077108-4,12576.06
20077108-5,12576.06
20077108-8,12576.06
20077108-12,37728.18
20077108-2,37728.18
20077108-6,37728.18
20077108-9,37728.18
20043336-4,12576.06
20043336-3,75456.36
20043336-1,12576.06
20043336-2,37728.18
19991429-2,6288.03
20012637-2,6288.03
19991429-3,9432.05
20012637-3,9432.05
19991429-4,12576.06
20012637-4,12576.06
19991429-1,3144.02
20012637-1,3144.02
20094185-3,75456.36
20094185-7,75456.36
20094185-1,12576.06
20094185-4,12576.06
20094185-5,12576.06
20094185-2,37728.18
20094185-6,37728.18
204090-1,8613.04
204090-3,8613.04
204090-2,8613.04
55959-1,8613.04
55959-2,8613.04
55959-4,8613.04
55959-6,8613.04
55959-3,25839.12
55959-5,25839.12
20137606-10,14960.0
20137606-1,20944.0
20137606-2,22440.0
20137606-3,29920.0
20137606-4,41888.0
20137606-5,44880.0
20137606-6,83776.0
20137606-7,89760.0
20137606-9,10472.0
20137606-8,134640.0
20137607-17,29920.0
20137607-19,29920.0
20137607-9,41888.0
20137607-10,44880.0
20137607-2,44880.0
20137607-11,59840.0
20137607-3,59840.0
20137607-12,83776.0
20137607-4,83776.0
20137607-13,89760.0
20137607-5,89760.0
20137607-6,167552.0
20137607-14,179520.0
20137607-7,179520.0
20137607-16,20944.0
20137607-18,20944.0
20137607-15,269280.0
20137607-8,269280.0
20137607-1,41888.0
20141473-1,2992.0
20196819-1,29920.0
20141473-9,41888.0
20196819-2,41888.0
20141473-10,44880.0
20141473-2,44880.0
20196819-3,44880.0
20141473-11,59840.0
20141473-3,59840.0
20196819-4,59840.0
20141473-12,83776.0
20141473-4,83776.0
20196819-5,83776.0
20141473-13,89760.0
20141473-5,89760.0
20196819-6,89760.0
20141473-14,167552.0
20141473-6,167552.0
20141473-15,179520.0
20141473-7,179520.0
20196819-7,179520.0
20196819-8,20944.0
20141473-16,269280.0
20141473-8,269280.0
20058995-12,44880.0
20058995-13,89760.0
20141471-1,1496.0
20058995-19,14960.0
20058995-2,14960.0
20058995-9,149600.0
20141471-9,20944.0
20141471-10,22440.0
20141471-2,22440.0
20058995-11,22440.0
20058995-15,2992.0
20141471-11,29920.0
20141471-3,29920.0
20058995-3,29920.0
20058995-10,299200.0
20141471-12,41888.0
20141471-4,41888.0
20196790-1,41888.0
20058995-16,4488.0
20141471-13,44880.0
20141471-5,44880.0
20058995-4,44880.0
20058995-5,59840.0
20058995-17,7480.0
20058995-6,74800.0
20141471-14,83776.0
20141471-6,83776.0
20141471-15,89760.0
20141471-7,89760.0
20058995-1,10472.0
20058995-18,10472.0
20058995-7,104720.0
20058995-8,119680.0
20141471-16,134640.0
20141471-8,134640.0
20058995-14,134640.0
20073016-9,239360.0
20071330-14,14960.0
20071330-2,14960.0
20071330-25,14960.0
20071330-37,14960.0
20071330-48,14960.0
20071330-60,14960.0
20073636-14,14960.0
20073636-2,14960.0
20071330-21,149600.0
20071330-44,149600.0
20071330-67,149600.0
20073636-10,149600.0
20071330-11,20944.0
20071330-34,20944.0
20071330-57,20944.0
20073636-3,20944.0
20073636-4,20944.0
20071330-26,22440.0
20071330-3,22440.0
20071330-49,22440.0
20073636-11,2992.0
20071330-15,29920.0
20071330-27,29920.0
20071330-38,29920.0
20071330-4,29920.0
20071330-50,29920.0
20071330-61,29920.0
20071330-22,299200.0
20071330-45,299200.0
20071330-68,299200.0
20071330-12,31416.0
20071330-35,31416.0
20071330-58,31416.0
20071330-28,37400.0
20071330-5,37400.0
20071330-51,37400.0
20071330-13,41888.0
20071330-36,41888.0
20071330-59,41888.0
20073636-5,41888.0
20073636-6,41888.0
20071330-16,44880.0
20071330-29,44880.0
20071330-39,44880.0
20071330-52,44880.0
20071330-6,44880.0
20071330-62,44880.0
20073636-15,44880.0
20073636-16,44880.0
20073636-7,44880.0
20073636-8,44880.0
20071330-23,448800.0
20071330-46,448800.0
20071330-69,448800.0
20073636-12,5984.0
20071330-17,59840.0
20071330-30,59840.0
20071330-40,59840.0
20071330-53,59840.0
20071330-63,59840.0
20071330-7,59840.0
20071330-1,7480.0
20071330-24,7480.0
20071330-47,7480.0
20071330-18,74800.0
20071330-31,74800.0
20071330-41,74800.0
20071330-54,74800.0
20071330-64,74800.0
20071330-8,74800.0
20073636-9,74800.0
20071330-19,89760.0
20071330-32,89760.0
20071330-42,89760.0
20071330-55,89760.0
20071330-65,89760.0
20071330-9,89760.0
20071330-10,10472.0
20071330-33,10472.0
20071330-56,10472.0
20073636-1,10472.0
20073636-13,10472.0
20071330-20,134640.0
20071330-43,134640.0
20071330-66,134640.0
20058996-1,29920.0
20073016-2,29920.0
20073016-21,29920.0
20073016-11,299200.0
20073016-13,44880.0
20073016-17,5984.0
20073016-3,59840.0
20073016-12,598400.0
20073016-18,8976.0
20073016-14,89760.0
20073016-4,89760.0
20073016-5,119680.0
20073016-19,14960.0
20073016-6,149600.0
20073016-15,179520.0
20073016-7,179520.0
20073016-1,20944.0
20073016-20,20944.0
20073016-8,209440.0
20073016-10,269280.0
20073016-16,269280.0
20058016-11,29920.0
20058016-1,41888.0
20058016-8,41888.0
20058016-2,59840.0
20058016-3,83776.0
20058016-9,83776.0
20058016-10,89760.0
20058016-4,89760.0
20058016-5,167552.0
20058016-6,179520.0
20058016-7,20944.0
20058015-10,14960.0
20058015-1,20944.0
20058015-8,20944.0
20058015-2,29920.0
20058015-3,41888.0
20058015-9,41888.0
20058015-11,44880.0
20058015-4,44880.0
20058015-5,83776.0
20058015-6,89760.0
20058015-7,10472.0
20013942-1,20944.0
20013942-2,41888.0
20001976-13,29920.0
20001976-14,29920.0
20001976-15,29920.0
20001976-16,29920.0
20001976-49,299200.0
20001976-50,299200.0
20001976-51,299200.0
20001976-52,299200.0
20001976-10,41888.0
20001976-3,41888.0
20001976-4,41888.0
20001976-9,41888.0
20001976-17,59840.0
20001976-18,59840.0
20001976-19,59840.0
20001976-20,59840.0
20001976-11,83776.0
20001976-12,83776.0
20001976-5,83776.0
20001976-6,83776.0
20001976-21,89760.0
20001976-22,89760.0
20001976-23,89760.0
20001976-24,89760.0
20001976-25,149600.0
20001976-26,149600.0
20001976-27,149600.0
20001976-28,149600.0
20001976-29,167552.0
20001976-30,167552.0
20001976-31,167552.0
20001976-32,167552.0
20001976-33,179520.0
20001976-34,179520.0
20001976-35,179520.0
20001976-36,179520.0
20001976-1,20944.0
20001976-2,20944.0
20001976-7,20944.0
20001976-8,20944.0
20001976-37,251328.0
20001976-38,251328.0
20001976-39,251328.0
20001976-40,251328.0
20001976-41,269280.0
20001976-42,269280.0
20001976-43,269280.0
20001976-44,269280.0
20001976-45,293216.0
20001976-46,293216.0
20001976-47,293216.0
20001976-48,293216.0
20001974-18,149600.0
20001974-24,149600.0
20001974-30,149600.0
20001974-36,149600.0
20001974-11,20944.0
20001974-2,20944.0
20001974-5,20944.0
20001974-8,20944.0
20001974-12,41888.0
20001974-3,41888.0
20001974-6,41888.0
20001974-9,41888.0
20001974-13,83776.0
20001974-19,83776.0
20001974-25,83776.0
20001974-31,83776.0
20001974-14,89760.0
20001974-20,89760.0
20001974-26,89760.0
20001974-32,89760.0
20001974-1,10472.0
20001974-10,10472.0
20001974-4,10472.0
20001974-7,10472.0
20001974-15,125664.0
20001974-21,125664.0
20001974-27,125664.0
20001974-33,125664.0
20001974-16,134640.0
20001974-22,134640.0
20001974-28,134640.0
20001974-34,134640.0
20001974-17,146608.0
20001974-23,146608.0
20001974-29,146608.0
20001974-35,146608.0
20084420-19,14960.0
20084420-2,14960.0
20084420-30,14960.0
20084420-56,149600.0
20084420-11,20944.0
20084420-27,2992.0
20084420-23,29920.0
20084420-4,29920.0
20084420-13,41888.0
20084420-24,44880.0
20084420-5,44880.0
20084420-7,52360.0
20084420-28,5984.0
20084420-3,5984.0
20084420-25,59840.0
20084420-1,7480.0
20084420-26,74800.0
20084420-52,89760.0
20084420-10,10472.0
20084420-29,10472.0
20084420-53,104720.0
20084420-54,119680.0
20084420-55,134640.0
20080412-14,14960.0
20080412-2,14960.0
20080412-10,149600.0
20080412-3,20944.0
20080412-4,20944.0
20080412-11,2992.0
20080412-5,41888.0
20080412-6,41888.0
20080412-15,44880.0
20080412-16,44880.0
20080412-7,44880.0
20080412-8,44880.0
20080412-12,5984.0
20080412-9,74800.0
20080412-1,10472.0
20080412-13,10472.0
53057-1,498965.0
53057-3,498965.0
53057-4,997930.0
53057-5,1496895.0
53057-6,1995860.0
53057-2,2494825.0
20095248-1,498965.0
19926302-1,19008.0
19926302-2,19008.0
20145819-1,47874.4
20145819-2,47874.4
19953021-1,11968.6
19953021-5,11968.6
19953021-2,23937.2
19953021-4,23937.2
19953021-6,5984.3
19953021-7,5984.3
19953021-3,71811.6
20044058-1,15279.35
20044058-2,15279.35
20044058-3,61117.4
20044058-4,61117.4
20070843-1,15279.35
20001058-1,15279.35
20001058-3,15279.35
20001058-2,15279.35
20001058-4,15279.35
20001058-10,30558.7
20001058-6,30558.7
20001058-12,30558.7
20001058-8,30558.7
20001058-5,45838.05
20001058-9,45838.05
20001058-11,45838.05
20001058-7,45838.05
20055000-1,15279.35
20055000-3,15279.35
20055000-4,30558.7
20055000-6,30558.7
20055000-5,45838.05
20055000-7,45838.05
20093177-8,91676.1
20093177-1,15279.35
20093177-4,15279.35
20093177-5,15279.35
20093177-6,15279.35
20093177-2,30558.7
20093177-3,45838.05
20093177-7,45838.05
20093177-10,61117.4
20093177-9,61117.4
20056174-4,7639675.0
20056174-1,15279.35
20056174-2,15279.35
20005233-1,15279.35
20005233-2,15279.35
20056174-3,152793.5
20056174-5,15279350.0
20093958-3,91676.1
20093958-6,91676.1
20093958-1,15279.35
20093958-4,15279.35
20093958-7,15279.35
20093958-2,45838.05
20093958-5,45838.05
20145801-3,91676.1
20145801-4,15279.35
20145801-2,45838.05
20145801-1,15279.35
20130744-1,15279.35
20130744-2,15279.35
20016014-1,15279.35
20016014-2,15279.35
20016014-3,15279.35
20016014-4,15279.35
20016014-5,15279.35
20155036-3,32454.27
20155036-4,32454.27
