cum,precio_maximo_venta,circular_origen
20117190-03,13230.4,Circular 19 de 2024
20117190-02,66152.0,Circular 19 de 2024
19996127-01,13970.0,Circular 19 de 2024
19996127-08,1397000.0,Circular 19 de 2024
19996127-05,195580.0,Circular 19 de 2024
19996127-09,2095500.0,Circular 19 de 2024
19996127-02,27940.0,Circular 19 de 2024
19996127-06,293370.0,Circular 19 de 2024
19996127-03,69850.0,Circular 19 de 2024
19996127-07,698500.0,Circular 19 de 2024
19996127-04,97790.0,Circular 19 de 2024
19996390-09,349250.0,Circular 19 de 2024
19996390-01,3492.5,Circular 19 de 2024
19996390-05,48895.0,Circular 19 de 2024
19996390-10,523875.0,Circular 19 de 2024
19996390-02,6985.0,Circular 19 de 2024
19996390-06,73342.5,Circular 19 de 2024
19996390-03,17462.5,Circular 19 de 2024
19996390-07,174625.0,Circular 19 de 2024
19996390-04,24447.5,Circular 19 de 2024
19996118-01,6286.5,Circular 19 de 2024
19996118-09,628650.0,Circular 19 de 2024
19996118-11,88011.0,Circular 19 de 2024
19996118-10,942975.0,Circular 19 de 2024
19996118-02,12573.0,Circular 19 de 2024
19996118-07,132016.5,Circular 19 de 2024
19996118-03,31432.5,Circular 19 de 2024
19996118-08,314325.0,Circular 19 de 2024
19996118-04,44005.5,Circular 19 de 2024
19996120-01,8731.25,Circular 19 de 2024
19996120-08,873125.0,Circular 19 de 2024
19996120-05,122237.5,Circular 19 de 2024
19996120-09,1309687.5,Circular 19 de 2024
19996120-02,17462.5,Circular 19 de 2024
19996120-06,183356.25,Circular 19 de 2024
19996120-03,43656.25,Circular 19 de 2024
19996120-07,436562.5,Circular 19 de 2024
19996120-04,61118.75,Circular 19 de 2024
19996119-01,20955.0,Circular 19 de 2024
19996119-08,2095500.0,Circular 19 de 2024
19996119-05,293370.0,Circular 19 de 2024
19996119-09,3143250.0,Circular 19 de 2024
19996119-02,41910.0,Circular 19 de 2024
19996119-06,440055.0,Circular 19 de 2024
19996119-03,104775.0,Circular 19 de 2024
19996119-07,1047750.0,Circular 19 de 2024
19996119-04,146685.0,Circular 19 de 2024
20009872-01,34925.0,Circular 19 de 2024
20009872-02,52387.5,Circular 19 de 2024
20009872-03,69850.0,Circular 19 de 2024
20009872-04,104775.0,Circular 19 de 2024
20009872-05,13970.0,Circular 19 de 2024
20010293-01,87312.5,Circular 19 de 2024
20010293-02,130968.75,Circular 19 de 2024
20010293-03,174625.0,Circular 19 de 2024
20010293-04,261937.5,Circular 19 de 2024
20010293-05,34925.0,Circular 19 de 2024
20010795-01,209550.0,Circular 19 de 2024
20010795-03,314325.0,Circular 19 de 2024
20010795-02,419100.0,Circular 19 de 2024
20010795-04,628650.0,Circular 19 de 2024
20010795-05,83820.0,Circular 19 de 2024
20010292-01,139700.0,Circular 19 de 2024
20010292-02,209550.0,Circular 19 de 2024
20010292-03,279400.0,Circular 19 de 2024
20010292-04,419100.0,Circular 19 de 2024
20010292-05,55880.0,Circular 19 de 2024
20015464-01,34925.0,Circular 19 de 2024
20015464-07,34925.0,Circular 19 de 2024
20015464-05,52387.5,Circular 19 de 2024
20015464-08,6985.0,Circular 19 de 2024
20015464-09,10477.5,Circular 19 de 2024
20015464-02,104775.0,Circular 19 de 2024
20015464-04,17462.5,Circular 19 de 2024
20015464-06,17462.5,Circular 19 de 2024
20015464-03,209550.0,Circular 19 de 2024
20015396-04,62865.0,Circular 19 de 2024
20015396-06,62865.0,Circular 19 de 2024
20015396-15,628650.0,Circular 19 de 2024
20015396-01,94297.5,Circular 19 de 2024
20015396-17,12573.0,Circular 19 de 2024
20015396-09,125730.0,Circular 19 de 2024
20015396-16,1257300.0,Circular 19 de 2024
20015396-19,18859.5,Circular 19 de 2024
20015396-02,188595.0,Circular 19 de 2024
20015396-20,188595.0,Circular 19 de 2024
20015396-10,251460.0,Circular 19 de 2024
20015396-05,31432.5,Circular 19 de 2024
20015396-07,31432.5,Circular 19 de 2024
20015396-11,314325.0,Circular 19 de 2024
20015396-21,377190.0,Circular 19 de 2024
20015396-03,377190.0,Circular 19 de 2024
20015396-18,44005.5,Circular 19 de 2024
20015396-08,44005.5,Circular 19 de 2024
20015396-12,440055.0,Circular 19 de 2024
20015396-13,502920.0,Circular 19 de 2024
20015396-14,565785.0,Circular 19 de 2024
20015465-04,87312.5,Circular 19 de 2024
20015465-09,87312.5,Circular 19 de 2024
20015465-18,873125.0,Circular 19 de 2024
20015465-01,130968.75,Circular 19 de 2024
20015465-05,130968.75,Circular 19 de 2024
20015465-20,17462.5,Circular 19 de 2024
20015465-12,174625.0,Circular 19 de 2024
20015465-19,1746250.0,Circular 19 de 2024
20015465-22,26193.75,Circular 19 de 2024
20015465-02,261937.5,Circular 19 de 2024
20015465-13,349250.0,Circular 19 de 2024
20015465-23,43656.25,Circular 19 de 2024
20015465-06,43656.25,Circular 19 de 2024
20015465-08,43656.25,Circular 19 de 2024
20015465-14,436562.5,Circular 19 de 2024
20015465-10,523875.0,Circular 19 de 2024
20015465-03,523875.0,Circular 19 de 2024
20015465-11,61118.75,Circular 19 de 2024
20015465-21,61118.75,Circular 19 de 2024
20015465-15,611187.5,Circular 19 de 2024
20015465-16,698500.0,Circular 19 de 2024
20015465-17,785812.5,Circular 19 de 2024
20015394-02,139700.0,Circular 19 de 2024
20015394-22,139700.0,Circular 19 de 2024
20015394-06,139700.0,Circular 19 de 2024
20015394-07,139700.0,Circular 19 de 2024
20015394-17,1397000.0,Circular 19 de 2024
20015394-03,209550.0,Circular 19 de 2024
20015394-19,27940.0,Circular 19 de 2024
20015394-11,279400.0,Circular 19 de 2024
20015394-18,2794000.0,Circular 19 de 2024
20015394-21,41910.0,Circular 19 de 2024
20015394-04,419100.0,Circular 19 de 2024
20015394-12,558800.0,Circular 19 de 2024
20015394-01,69850.0,Circular 19 de 2024
20015394-08,69850.0,Circular 19 de 2024
20015394-09,69850.0,Circular 19 de 2024
20015394-13,698500.0,Circular 19 de 2024
20015394-05,838200.0,Circular 19 de 2024
20015394-10,97790.0,Circular 19 de 2024
20015394-20,97790.0,Circular 19 de 2024
20015394-14,977900.0,Circular 19 de 2024
20015394-15,1117600.0,Circular 19 de 2024
20015394-16,1257300.0,Circular 19 de 2024
20015467-02,209550.0,Circular 19 de 2024
20015467-14,2095500.0,Circular 19 de 2024
20015467-03,314325.0,Circular 19 de 2024
20015467-16,41910.0,Circular 19 de 2024
20015467-08,419100.0,Circular 19 de 2024
20015467-15,4191000.0,Circular 19 de 2024
20015467-04,628650.0,Circular 19 de 2024
20015467-09,838200.0,Circular 19 de 2024
20015467-01,104775.0,Circular 19 de 2024
20015467-06,104775.0,Circular 19 de 2024
20015467-10,1047750.0,Circular 19 de 2024
20015467-05,1257300.0,Circular 19 de 2024
20015467-17,146685.0,Circular 19 de 2024
20015467-07,146685.0,Circular 19 de 2024
20015467-11,1466850.0,Circular 19 de 2024
20015467-12,1676400.0,Circular 19 de 2024
20015467-13,1885950.0,Circular 19 de 2024
19943625-02,48895.0,Circular 19 de 2024
19943625-03,73342.5,Circular 19 de 2024
19943625-04,97790.0,Circular 19 de 2024
19943625-01,24447.5,Circular 19 de 2024
19943625-05,24447.5,Circular 19 de 2024
19943862-12,88011.0,Circular 19 de 2024
19943862-03,88011.0,Circular 19 de 2024
19943862-06,88011.0,Circular 19 de 2024
19943862-09,88011.0,Circular 19 de 2024
19943862-04,132016.5,Circular 19 de 2024
19943862-10,176022.0,Circular 19 de 2024
19943862-13,176022.0,Circular 19 de 2024
19943862-05,176022.0,Circular 19 de 2024
19943862-07,176022.0,Circular 19 de 2024
19943862-01,44005.5,Circular 19 de 2024
19943862-11,44005.5,Circular 19 de 2024
19943862-02,44005.5,Circular 19 de 2024
19943862-08,44005.5,Circular 19 de 2024
19943626-01,122237.5,Circular 19 de 2024
19943626-03,122237.5,Circular 19 de 2024
19943626-04,183356.25,Circular 19 de 2024
19943626-05,244475.0,Circular 19 de 2024
19943626-07,244475.0,Circular 19 de 2024
19943626-02,61118.75,Circular 19 de 2024
19943626-06,61118.75,Circular 19 de 2024
19943627-02,195580.0,Circular 19 de 2024
19943627-06,195580.0,Circular 19 de 2024
19943627-03,293370.0,Circular 19 de 2024
19943627-04,391160.0,Circular 19 de 2024
19943627-07,391160.0,Circular 19 de 2024
19943627-01,97790.0,Circular 19 de 2024
19943627-05,97790.0,Circular 19 de 2024
19943861-02,293370.0,Circular 19 de 2024
19943861-07,293370.0,Circular 19 de 2024
19943861-03,586740.0,Circular 19 de 2024
19943861-08,586740.0,Circular 19 de 2024
19943861-01,146685.0,Circular 19 de 2024
19943861-04,146685.0,Circular 19 de 2024
20027869-01,391160.0,Circular 19 de 2024
20027869-02,391160.0,Circular 19 de 2024
20027865-01,488950.0,Circular 19 de 2024
20005584-09,132016.5,Circular 19 de 2024
20005584-03,88011.0,Circular 19 de 2024
20005584-08,88011.0,Circular 19 de 2024
20005584-01,12573.0,Circular 19 de 2024
20005584-06,12573.0,Circular 19 de 2024
20005584-04,132016.5,Circular 19 de 2024
20005584-10,176022.0,Circular 19 de 2024
20005584-05,176022.0,Circular 19 de 2024
20005584-02,44005.5,Circular 19 de 2024
20005584-07,44005.5,Circular 19 de 2024
20004132-03,122237.5,Circular 19 de 2024
20004132-08,122237.5,Circular 19 de 2024
20004132-01,17462.5,Circular 19 de 2024
20004132-06,17462.5,Circular 19 de 2024
20004132-04,183356.25,Circular 19 de 2024
20004132-09,183356.25,Circular 19 de 2024
20004132-10,244475.0,Circular 19 de 2024
20004132-05,244475.0,Circular 19 de 2024
20004132-02,61118.75,Circular 19 de 2024
20004132-07,61118.75,Circular 19 de 2024
20005583-01,139700.0,Circular 19 de 2024
20005583-04,195580.0,Circular 19 de 2024
20005583-09,195580.0,Circular 19 de 2024
20005583-02,27940.0,Circular 19 de 2024
20005583-07,27940.0,Circular 19 de 2024
20005583-10,293370.0,Circular 19 de 2024
20005583-05,293370.0,Circular 19 de 2024
20005583-11,391160.0,Circular 19 de 2024
20005583-06,391160.0,Circular 19 de 2024
20005583-03,97790.0,Circular 19 de 2024
20005583-08,97790.0,Circular 19 de 2024
20004999-04,48895.0,Circular 19 de 2024
20004999-02,6985.0,Circular 19 de 2024
20004999-05,73342.5,Circular 19 de 2024
20004999-06,97790.0,Circular 19 de 2024
20004999-03,24447.5,Circular 19 de 2024
20005319-03,293370.0,Circular 19 de 2024
20005319-08,293370.0,Circular 19 de 2024
20005319-01,41910.0,Circular 19 de 2024
20005319-06,41910.0,Circular 19 de 2024
20005319-04,440055.0,Circular 19 de 2024
20005319-09,440055.0,Circular 19 de 2024
20005319-10,586740.0,Circular 19 de 2024
20005319-05,586740.0,Circular 19 de 2024
20005319-02,146685.0,Circular 19 de 2024
20005319-07,146685.0,Circular 19 de 2024
19989450-02,195580.0,Circular 19 de 2024
19989450-03,293370.0,Circular 19 de 2024
19989450-04,391160.0,Circular 19 de 2024
19989450-05,55880.0,Circular 19 de 2024
19989450-01,97790.0,Circular 19 de 2024
19989450-06,97790.0,Circular 19 de 2024
19982261-03,293370.0,Circular 19 de 2024
19982261-04,440055.0,Circular 19 de 2024
19982261-05,586740.0,Circular 19 de 2024
19982261-01,83820.0,Circular 19 de 2024
19982261-02,146685.0,Circular 19 de 2024
20131612-01,444298.88,Circular 19 de 2024
20131612-02,2221494.38,Circular 19 de 2024
20131614-01,79973.8,Circular 19 de 2024
20131614-02,399868.99,Circular 19 de 2024
19982404-01,444298.88,Circular 19 de 2024
19982404-02,2221494.38,Circular 19 de 2024
19982405-01,79973.8,Circular 19 de 2024
19982405-02,399868.99,Circular 19 de 2024
20056375-16,515300.7,Circular 19 de 2024
20056375-26,515300.7,Circular 19 de 2024
20056375-10,5153007.0,Circular 19 de 2024
20056375-38,5153007.0,Circular 19 de 2024
20056375-04,5153007.0,Circular 19 de 2024
20056375-17,721420.98,Circular 19 de 2024
20056375-27,721420.98,Circular 19 de 2024
20056375-11,9275412.6,Circular 19 de 2024
20056375-05,9275412.6,Circular 19 de 2024
20056375-18,1030601.4,Circular 19 de 2024
20056375-28,1030601.4,Circular 19 de 2024
20056375-19,1442841.96,Circular 19 de 2024
20056375-29,1442841.96,Circular 19 de 2024
20056375-20,1545902.1,Circular 19 de 2024
20056375-30,1545902.1,Circular 19 de 2024
20056375-21,2061202.8,Circular 19 de 2024
20056375-31,2061202.8,Circular 19 de 2024
20056375-22,2576503.5,Circular 19 de 2024
20056375-32,2576503.5,Circular 19 de 2024
20056375-06,25765035.0,Circular 19 de 2024
20056375-01,2885683.92,Circular 19 de 2024
20056375-23,2885683.92,Circular 19 de 2024
20056375-33,2885683.92,Circular 19 de 2024
20056375-07,2885683.92,Circular 19 de 2024
20056375-02,3091804.2,Circular 19 de 2024
20056375-24,3091804.2,Circular 19 de 2024
20056375-34,3091804.2,Circular 19 de 2024
20056375-08,3091804.2,Circular 19 de 2024
20056375-15,360710.49,Circular 19 de 2024
20056375-25,360710.49,Circular 19 de 2024
20056375-35,4328525.88,Circular 19 de 2024
20056375-03,4637706.3,Circular 19 de 2024
20056375-36,4637706.3,Circular 19 de 2024
20056375-09,4637706.3,Circular 19 de 2024
20056375-37,4946886.72,Circular 19 de 2024
20050749-17,2576503.5,Circular 19 de 2024
20050749-03,2576503.5,Circular 19 de 2024
20050749-15,25765035.0,Circular 19 de 2024
20050749-29,25765035.0,Circular 19 de 2024
20050749-35,25765035.0,Circular 19 de 2024
20050749-18,3607104.9,Circular 19 de 2024
20050749-04,3607104.9,Circular 19 de 2024
20050749-30,46377063.0,Circular 19 de 2024
20050749-36,46377063.0,Circular 19 de 2024
20050749-19,5153007.0,Circular 19 de 2024
20050749-05,5153007.0,Circular 19 de 2024
20050749-20,7214209.8,Circular 19 de 2024
20050749-06,7214209.8,Circular 19 de 2024
20050749-21,7729510.5,Circular 19 de 2024
20050749-07,7729510.5,Circular 19 de 2024
20050749-22,10306014.0,Circular 19 de 2024
20050749-08,10306014.0,Circular 19 de 2024
20050749-23,12882517.5,Circular 19 de 2024
20050749-09,12882517.5,Circular 19 de 2024
20050749-31,128825175.0,Circular 19 de 2024
20050749-10,14428419.6,Circular 19 de 2024
20050749-24,14428419.6,Circular 19 de 2024
20050749-26,14428419.6,Circular 19 de 2024
20050749-32,14428419.6,Circular 19 de 2024
20050749-11,15459021.0,Circular 19 de 2024
20050749-25,15459021.0,Circular 19 de 2024
20050749-27,15459021.0,Circular 19 de 2024
20050749-33,15459021.0,Circular 19 de 2024
20050749-16,1803552.45,Circular 19 de 2024
20050749-02,1803552.45,Circular 19 de 2024
20050749-12,21642629.4,Circular 19 de 2024
20050749-13,23188531.5,Circular 19 de 2024
20050749-28,23188531.5,Circular 19 de 2024
20050749-34,23188531.5,Circular 19 de 2024
20050749-14,24734433.6,Circular 19 de 2024
20147498-01,1060178.0,Circular 19 de 2024
20150199-01,1060178.0,Circular 19 de 2024
20137954-01,1060178.0,Circular 19 de 2024
20101081-01,1060178.0,Circular 19 de 2024
20192934-01,1060178.0,Circular 19 de 2024
20135007-01,1060178.0,Circular 19 de 2024
20097294-01,1060178.0,Circular 19 de 2024
20111777-01,1060178.0,Circular 19 de 2024
20097897-01,1060178.0,Circular 19 de 2024
20097897-08,106017800.0,Circular 19 de 2024
20097897-02,2120356.0,Circular 19 de 2024
20097897-06,26504450.0,Circular 19 de 2024
20097897-03,3180534.0,Circular 19 de 2024
20097897-04,4240712.0,Circular 19 de 2024
20097897-05,5300890.0,Circular 19 de 2024
20097897-07,53008900.0,Circular 19 de 2024
20143426-01,1060178.0,Circular 19 de 2024
20116725-01,1060178.0,Circular 19 de 2024
20099610-01,1060178.0,Circular 19 de 2024
20012115-01,1060178.0,Circular 19 de 2024
20102276-01,1060178.0,Circular 19 de 2024
20102276-02,1060178.0,Circular 19 de 2024
20102276-03,1060178.0,Circular 19 de 2024
19907598-01,17615.0,Circular 19 de 2024
203491-01,352300.0,Circular 19 de 2024
203491-02,17615.0,Circular 19 de 2024
20124291-01,3523.0,Circular 19 de 2024
20124291-04,35230.0,Circular 19 de 2024
20124291-02,10569.0,Circular 19 de 2024
20124291-03,17615.0,Circular 19 de 2024
20122985-02,88075.0,Circular 19 de 2024
20122985-05,88075.0,Circular 19 de 2024
20122985-01,17615.0,Circular 19 de 2024
20122985-04,17615.0,Circular 19 de 2024
20122985-03,176150.0,Circular 19 de 2024
20122985-06,176150.0,Circular 19 de 2024
49176-01,17615.0,Circular 19 de 2024
49176-02,17615.0,Circular 19 de 2024
25230-01,3523.0,Circular 19 de 2024
25230-03,35230.0,Circular 19 de 2024
25230-02,10569.0,Circular 19 de 2024
20081314-01,10569.0,Circular 19 de 2024
229421-01,3788057.0,Circular 19 de 2024
229421-02,3788057.0,Circular 19 de 2024
229421-03,3788057.0,Circular 19 de 2024
20035386-02,1724510.0,Circular 19 de 2024
20035386-01,1724510.0,Circular 19 de 2024
20046793-01,1585324.8,Circular 19 de 2024
20195592-01,1220622.0,Circular 19 de 2024
20195592-02,1220622.0,Circular 19 de 2024
20195592-03,1220622.0,Circular 19 de 2024
20195592-04,1220622.0,Circular 19 de 2024
20152642-01,1220622.0,Circular 19 de 2024
20179635-01,1220622.0,Circular 19 de 2024
20173145-01,4882488.0,Circular 19 de 2024
19956000-01,1220622.0,Circular 19 de 2024
19956000-02,1220622.0,Circular 19 de 2024
19956001-01,4882488.0,Circular 19 de 2024
19956001-02,4882488.0,Circular 19 de 2024
19956001-03,4882488.0,Circular 19 de 2024
20119562-02,1220622.0,Circular 19 de 2024
20119562-01,4882488.0,Circular 19 de 2024
20149223-01,1220622.0,Circular 19 de 2024
20149223-03,1220622.0,Circular 19 de 2024
20149223-02,4882488.0,Circular 19 de 2024
20149223-04,4882488.0,Circular 19 de 2024
20169679-01,1220622.0,Circular 19 de 2024
20169679-03,1220622.0,Circular 19 de 2024
20169679-02,4882488.0,Circular 19 de 2024
20169679-04,4882488.0,Circular 19 de 2024
20159173-01,1220622.0,Circular 19 de 2024
20159173-04,1220622.0,Circular 19 de 2024
20159173-02,4882488.0,Circular 19 de 2024
20159173-03,4882488.0,Circular 19 de 2024
20058540-01,136830.0,Circular 19 de 2024
20058540-05,136830.0,Circular 19 de 2024
20058540-03,27366.0,Circular 19 de 2024
20058540-02,410490.0,Circular 19 de 2024
20058540-04,68415.0,Circular 19 de 2024
19981206-02,45610.0,Circular 19 de 2024
19981206-05,45610.0,Circular 19 de 2024
19981206-03,9122.0,Circular 19 de 2024
19981206-01,136830.0,Circular 19 de 2024
19981206-04,22805.0,Circular 19 de 2024
20065188-01,410490.0,Circular 19 de 2024
20070220-01,136830.0,Circular 19 de 2024
20149298-01,13683.0,Circular 19 de 2024
20135022-04,45610.0,Circular 19 de 2024
20135022-02,63854.0,Circular 19 de 2024
20135022-05,63854.0,Circular 19 de 2024
20135022-03,127708.0,Circular 19 de 2024
20135022-06,136830.0,Circular 19 de 2024
20135022-01,45610.0,Circular 19 de 2024
20028083-01,136830.0,Circular 19 de 2024
20028083-04,1368300.0,Circular 19 de 2024
20028083-02,410490.0,Circular 19 de 2024
20028083-03,820980.0,Circular 19 de 2024
20028605-01,45610.0,Circular 19 de 2024
20028605-04,456100.0,Circular 19 de 2024
20028605-02,136830.0,Circular 19 de 2024
20028605-03,273660.0,Circular 19 de 2024
20026719-01,410490.0,Circular 19 de 2024
19989730-02,9122.0,Circular 19 de 2024
20042363-01,136830.0,Circular 19 de 2024
20026716-01,136830.0,Circular 19 de 2024
20023870-01,136830.0,Circular 19 de 2024
20023870-02,136830.0,Circular 19 de 2024
19989730-01,136830.0,Circular 19 de 2024
20033272-01,63854.0,Circular 19 de 2024
20033272-02,127708.0,Circular 19 de 2024
20033272-03,136830.0,Circular 19 de 2024
19908644-04,191562.0,Circular 19 de 2024
19908644-01,383124.0,Circular 19 de 2024
19908644-02,383124.0,Circular 19 de 2024
19908644-03,383124.0,Circular 19 de 2024
201198-01,127708.0,Circular 19 de 2024
201198-02,127708.0,Circular 19 de 2024
201198-03,127708.0,Circular 19 de 2024
201198-04,127708.0,Circular 19 de 2024
201198-05,127708.0,Circular 19 de 2024
20058069-01,410490.0,Circular 19 de 2024
20058066-01,136830.0,Circular 19 de 2024
20188481-01,191562.0,Circular 19 de 2024
20188481-04,191562.0,Circular 19 de 2024
20188481-02,383124.0,Circular 19 de 2024
20188481-05,383124.0,Circular 19 de 2024
20188481-03,95781.0,Circular 19 de 2024
229986-08,4561.0,Circular 19 de 2024
20188519-02,63854.0,Circular 19 de 2024
20188519-05,63854.0,Circular 19 de 2024
20188519-03,127708.0,Circular 19 de 2024
20188519-01,31927.0,Circular 19 de 2024
20188519-04,31927.0,Circular 19 de 2024
19916203-12,136830.0,Circular 19 de 2024
19916203-02,136830.0,Circular 19 de 2024
19916203-23,136830.0,Circular 19 de 2024
19916203-06,136830.0,Circular 19 de 2024
19916203-17,191562.0,Circular 19 de 2024
