laboratorio,proveedor,cum,descripcion,precio,iva_pct,principio_activo
LABORATORIOS LEGRAND SA,CRUZ VERDE,,DOVIR (5+200)MG TAB INST FCO X 10,2290.0,0.0,HIDROCODONA+IBUPROFENO
GENFAR SA,CRUZ VERDE,,DOXICICLINA 100MG TAB CAJ X 10 GENFAR,813.0,0.0,DOXICICLINA
GENFAR SA,CRUZ VERDE,,DOXICICLINA 100MG TAB INST CAJ X 100 GENFAR,166.0,0.0,DOXICICLINA
APROD PHARMA SAS,CRUZ VERDE,,DOXICLOR 100MG CAP CAJ X 10,2427.0,0.0,DOXICICLINA
ADIUM SAS,CRUZ VERDE,,DOXOPEG 20MG/10ML(2MG/ML) SUSP INY INST AMP X 10ML,680000.0,0.0,DOXORUBICINA LIPOSOMAL PEGILADA
AL PHARMA SAS,CRUZ VERDE,,DOXORUBICINA 50MG/25ML(2MG/ML) SOL INY FCO X 25ML ALPHARMA,47208.0,0.0,DOXORUBICINA
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,DOXU (5+250)MG TAB REC CAJ X 10,6228.0,0.0,HIDROCODONA+NAPROXENO
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,DOXU (5+250)MG TAB REC CAJ X 20,5294.0,0.0,HIDROCODONA+NAPROXENO
LM INSTRUMENTS SA,CRUZ VERDE,,DREN SILICONA PLANO RADIOPACO REF MV-1100 UND BIOMETRIX MEDICAL D10MM X LT102CM X LP19CM,36943.0,19.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN ACANALADO SILICONA REF 1017 BOL X 1 12MM,45355.0,19.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN PENROSE SILICONA GRANDE REF 1025 UND PLASTIMEDICOS 30CMX3/4 PULG,9071.0,0.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN PENROSE SILICONA MED REF 1022 UND PLASTIMEDICOS 30CMX1/2 PULG,6711.0,0.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN PENROSE SILICONA PEQ REF 1019 UND PLASTIMEDICOS 30CMX1/4 PULG,4534.0,19.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN PLANO SILICONA REF 1003-D BOL X 1 PLASTIMEDICOS 7MM,44357.0,19.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN PLANO SILICONA REF 1004-D BOL X 1 PLASTIMEDICOS 10MM,44357.0,19.0,
SILIMEDICAL SAS,CRUZ VERDE,,DREN REDONDO EN SILICONA REF 1011 BOL X 1 1/4PULG - (19FR),44357.0,0.0,
LM INSTRUMENTS SA,CRUZ VERDE,,DREN SILICONA PLANO RADIOPACO REF MV-1070 UND BIOMETRIX MEDICAL D7MM X LT125CM X LP19CM,37694.0,19.0,
LABORATORIOS SIEGFRIED SAS,CRUZ VERDE,,DRENABYL MULTIPLES COMPONENTES JBE FCO X 120ML,40234.0,0.0,MULTIPLES COMPONENTES
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,,DRENAJE BLAKE PLANO REF 2211 CAJ X 10 ETHICON 7MM,196702.0,19.0,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,,DRENAJE BLAKE REDONDO REF 2226 CAJ X 10 ETHICON 10FR,188954.0,19.0,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,,DRENAJE BLAKE REF 2234 CAJ X 10 24FR,215446.0,19.0,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,,DRENAJE BLAKE SIN TROCAR REF 2230 UND ETHICON 19FR,165385.0,19.0,
VYGON COLOMBIA SA,CRUZ VERDE,,DRENAJE PLEURAL CON TROCAR PED REF 625-08 SOB X 1 VYGON 8X8CM,58041.0,19.0,
VYGON COLOMBIA SA,CRUZ VERDE,,DRENAJE PLEURAL CON TROCAR PED REF 625-10 SOB X 1 VYGON 10X8CM,58041.0,19.0,
ADIUM SAS,CRUZ VERDE,,DROPYAL 25MG/2.5ML(10MG/ML) SOL INY INST JERPREL X 2.5ML,149946.0,0.0,SODIO HIALURONATO
EXELTIS SAS,CRUZ VERDE,,DROSPERA (3+0.03)MG TAB REC INST CAJ X28 (7PLACEBO),601.0,0.0,DROSPIRENONA+ETINILESTRADIOL
EXELTIS SAS,CRUZ VERDE,,DROSPERA 20 (3+0.02)MG TAB REC INST CAJ X28(4PLACEBO),853.0,0.0,DROSPIRENONA+ETINILESTRADIOL
BEIERSDORF SA,CRUZ VERDE,,DTE ROLL-ON HIDROFUGAL FCO X 50ML,55537.0,19.0,
HB HUMAN BIOSCIENCE SAS,CRUZ VERDE,,DUCTACLOSE 1MG POLV INY CAJ X 1VIAL,302942.0,0.0,INDOMETACINA
OPELLA HEALTHCARE COLOMBIA SAS,CRUZ VERDE,,DULCOLAX 5MG TAB LIB RET CAJ X 10,1570.0,0.0,BISACODILO
OPELLA HEALTHCARE COLOMBIA SAS,CRUZ VERDE,,DULCOLAX P 7.5MG/ML(0.75%) SOL ORAL FCO X 15ML,32288.0,0.0,SODIO PICOSULFATO
GLAXOSMITHKLINE COLOMBIA SA,CRUZ VERDE,,DUODART (0.5+0.4)MG CAP INST FCO X 30,1027.0,0.0,DUTASTERIDA+TAMSULOSINA CLORHIDRATO
HEEL COLOMBIA LTDA,CRUZ VERDE,,DUODENO (HEEL 56) MULTIPLES COMPONENTES TAB FCO X 50,1047.0,0.0,MULTIPLES COMPONENTES
LABORATORIOS CHALVER DE COLOMBIA SA,CRUZ VERDE,,DUOPAS (20+400)MG CAP BLAND CAJ X 10,4636.0,0.0,HIOSCINA BUTILBROMURO+IBUPROFENO
THE LABS SAS,CRUZ VERDE,,DUOPETSA (200+300)MG TAB REC CAJ X 1FCOX30,966.0,0.0,EMTRICITABINA+TENOFOVIR DISOPROXIL
MEGALABS COLOMBIA SAS,CRUZ VERDE,,DUOVAL (5+160)MG TAB REC INST CAJ X 30,1634.0,0.0,AMLODIPINO+VALSARTAN
MEGALABS COLOMBIA SAS,CRUZ VERDE,,DUOVAL H (10+12.5+160)MG TAB REC INST CAJ X 1000,1266.0,0.0,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN
MEGALABS COLOMBIA SAS,CRUZ VERDE,,DUOVAL H (5+12.5+160)MG TAB REC INST CAJ X 30,1035.0,0.0,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN
LABORATORIOS LEGRAND SA,CRUZ VERDE,,DUOVIRAL (150+300)MG TAB REC INST CAJ X 60,475.0,0.0,LAMIVUDINA+ZIDOVUDINA
SANOFI AVENTIS DE COLOMBIA SA,CRUZ VERDE,,DUPIXENT 300MG/2ML(150MG/ML) SOL INY INST CAJ X 2 JER PRELL X 2ML,2694237.0,0.0,DUPILUMAB
3M COLOMBIA SA,CRUZ VERDE,,DURA PRED (60.61+0.12)% SOL TOP PAQ X 1FCOX26ML,51399.0,0.0,ALCOHOL ISOPROPILICO (ISOPROPANOL)+YODO
MEDTRONIC COLOMBIA SA,CRUZ VERDE,,DURA SUBSTITUTE REF 61105 CAJ X 1 MEDTRONIC 7.5CM X 7.5CM,6747153.0,0.0,
TECNOQUIMICAS SA,CRUZ VERDE,,DURAFLEX ADVANCE (325+65+250)MG CAP BLAND CAJ X 6,2512.0,0.0,ACETAMINOFEN+CAFEINA+NAPROXENO
TECNOQUIMICAS SA,CRUZ VERDE,,DURAFLEX FORTE 500MG CAP BLAND CAJ X 6,3010.0,0.0,NAPROXENO
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,DURAX VSD 20MG TAB REC CAJ X 12,25473.0,0.0,TADALAFILO
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,DURAX VSD 20MG TAB REC CAJ X 8,27445.0,0.0,TADALAFILO
JANSSEN CILAG SA,CRUZ VERDE,,DUROGESIC 8.4MG(50MCG/H) PARCH TRANSD INST CAJ X 5,19045.0,0.0,FENTANILO
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,DUSPATALIN 135MG TAB REC CAJ X 10,3323.0,0.0,MEBEVERINA
EUROPEAN PHARMA SOLUTIONS SAS,CRUZ VERDE,,DUTASVITAE 0.5MG CAP BLAND INST CAJ X 30,1176.0,0.0,DUTASTERIDA
SEVEN PHARMA COLOMBIA S A S,CRUZ VERDE,,DUXETERO 30MG CAP LIB RET INST CAJ X 30,575.0,0.0,DULOXETINA
COBO MEDICAL SAS,CRUZ VERDE,,DYNASTAT 40MG POLV INY CAJ X 10VIALX5ML,25130.0,0.0,PARECOXIB
COBO MEDICAL SAS,CRUZ VERDE,,DYNASTAT 40MG POLV INY CAJ X1VIALX5ML,25130.0,0.0,PARECOXIB
STRENUUS MARKETING SAS,CRUZ VERDE,,DYRENIUM 100MG CAP FCO X 100,140407.0,0.0,TRIAMTERENO
SUIPHAR DE COLOMBIA S A S,CRUZ VERDE,,EBIXA 20MG TAB REC INST CAJ X 28,2176.0,0.0,MEMANTINA CLORHIDRATO
SENSOBIO SAS,CRUZ VERDE,,ECANON 0.5MG/ML(0.05%) SOL OFT FCO X 15ML,18980.0,0.0,TETRIZOLINA (TETRAHIDROZOLINA)
FAES FARMA COLOMBIA SAS,CRUZ VERDE,,ECLOSYNT 200DOSIS 250MCG/DOSIS AER CAJ X 1FCO X 200DOSIS BCN MEDICAL,32790.0,0.0,BECLOMETASONA
FAES FARMA COLOMBIA SAS,CRUZ VERDE,,ECLOSYNT 50MCG/DOSIS AER FCO X 200DOSIS,21455.0,0.0,BECLOMETASONA
VESALIUS PHARMA LTDA,CRUZ VERDE,,ECOX 400MG TAB REC CAJ X 30,7186.0,0.0,ETAMBUTOL
LABORATORIOS SIEGFRIED SAS,CRUZ VERDE,,EFAL LIMPIADOR LIQUIDO KIDS SYNDET+OLIVA+PANTENOL FCO X 270GR,85283.0,19.0,
LABORATORIOS LEGRAND SA,CRUZ VERDE,,EFAVIRENZ 600MG TAB REC INST FCO X 30,585.0,0.0,EFAVIRENZ
ASPEN COLOMBIANA SAS,CRUZ VERDE,,EFEXOR XR 37.5MG CAP LIB PROL INST CAJ X 7,459.0,0.0,VENLAFAXINA
ASPEN COLOMBIANA SAS,CRUZ VERDE,,EFEXOR XR 75MG CAP LIB PROL INST CAJ X 30,834.0,0.0,VENLAFAXINA
LOREAL COLOMBIA SAS,CRUZ VERDE,,EFFACLAR MAT FCO X 40ML,114261.0,19.0,
LOREAL COLOMBIA SAS,CRUZ VERDE,,EFFACLAR MOUSSANT PH 5.5 FCO X 400ML,129970.0,19.0,
LABORATORIOS BIOPAS SA,CRUZ VERDE,,EFFIENT 10MG TAB REC INST CAJ X 28,7279.0,0.0,PRASUGREL
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,EGOGYN 1000UI CAP BLAND INST CAJ X 30,1180.0,0.0,TOCOFEROL (VITAMINA E)
MEDTRONIC COLOMBIA SA,CRUZ VERDE,,ELECTRO BISTURI QUIRURGICO REF VL2610DB UND VALLEYLAB,9398.0,19.0,
3M COLOMBIA SA,CRUZ VERDE,,ELECTRODO CON RESPALDO ESPUMA REF 2228 BOL X 50PZA 3M,358.0,19.0,
MEDITEC SA,CRUZ VERDE,,ELECTRODO DE VARIOS USOS REF 8622131 SOB X 1,1431355.0,19.0,
3M COLOMBIA SA,CRUZ VERDE,,ELECTRODO DESECH MONITOREO ECG REF 2248-50 SOB X 50 RED DOT 3M 4.4CM,2405.0,19.0,
3M COLOMBIA SA,CRUZ VERDE,,ELECTRODO DESECHABLE MONITORE REF 2239 SOB X 50 3M ADULTO,1133.0,19.0,
BOSTON SCIENTIFIC COLOMBIA LTDA,CRUZ VERDE,,ELECTRODO DESECHABLE REF TCD-20-P CAJ X 10 COSMAN 20CM,373777.0,19.0,
QUIRURGIL SA,CRUZ VERDE,,ELECTRODO DESFRIBILADOR STAD-PADZ REF 8900-4003-49 SOB X 1 ZOLL,392945.0,19.0,
CARDINAL HEALTH COLOMBIA SAS,CRUZ VERDE,,ELECTRODO ELECTROCARD RADIOLUC REF 22850 CAJ X 1000 COVIDIEN 850,487.0,19.0,
CARDINAL HEALTH COLOMBIA SAS,CRUZ VERDE,,ELECTRODO MONITOREO AD REF 31050522 CAJ X 1000 KENDALL,339.0,19.0,
CARDINAL HEALTH COLOMBIA SAS,CRUZ VERDE,,ELECTRODO MONITOREO PED REF 31118733 CAJ X 1000 KENDALL,345.0,19.0,
QUIRURGIL SA,CRUZ VERDE,,ELECTRODO MULTIFUNCIONAL REF 8900-4005 BOL X 1 RADIOLUCIDO,444417.0,19.0,
3M COLOMBIA SA,CRUZ VERDE,,ELECTRODO PARA MONITOREO RED DOT REF 2268-3 BOL X 3 3M,5030.0,19.0,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,,ELECTRODO QUIRURG PUNTA AGUJA REF 0013 CAJ X 12 E-Z CLEAN 70MM,19704.0,19.0,
INSTRUMENTACION SA,CRUZ VERDE,,ELECTRODOS AGUJA MONOPOLAR REF 902DMF37-TP CAJ X 48 NATUS 37MM,37552.0,19.0,
G BARCO S A,CRUZ VERDE,,ELECTRODOS NEONATALES ECG REF 662009101-404 PAQ X 3 CAREFUSION,14784.0,19.0,
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(NA)/L SOL ORAL FCO X 625ML FRESA-KIWI,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(Na)/L SOL ORAL FCO X 625ML MARACUYA,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(NA)/L SOL ORAL FCO X 625ML NARANJA-MANDARINA,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(Na)/L SOL ORAL FCO X 625ML UVA,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(Na)/L SOL ORAL FCO X 625ML,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(NA)/L SOL ORAL FCO X 625ML JAMAICA,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT 30MEQ(NA)/L SOL ORAL FCO X 625ML MORA AZUL,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT SUERO REHIDRATANTE 30MEQ(Na)/L SOL ORAL FCO X 625ML COCO,8570.0,0.0,SALES REHIDRATACION ORAL
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,,ELECTROLIT SUERO REHIDRATANTE 30MEQ(Na)/L SOL ORALFCO X 625MLLIMALIMON,8570.0,0.0,SALES REHIDRATACION ORAL
ADIUM SAS,CRUZ VERDE,,ELIGARD 45MG POLV INY INST CAJ X 1VIAL + KIT,1725250.0,0.0,LEUPROLIDA ACETATO
PFIZER SAS,CRUZ VERDE,,ELIQUIS 2.5MG TAB REC INST CAJ X 20,3458.0,0.0,APIXABAN
PFIZER SAS,CRUZ VERDE,,ELIQUIS 2.5MG TAB REC INST CAJ X 60,1859.0,0.0,APIXABAN
PFIZER SAS,CRUZ VERDE,,ELIQUIS 5MG TAB REC INST CAJ X 60,1859.0,0.0,APIXABAN
FEDERACI0N COLOMBIANA DE OBSTETRICIA Y GINECOLOGIA,CRUZ VERDE,,ELLAVI TAPONAMIENTO UTERINO CON BALON REF UBT CAJ X 1 SINAPI 1000ML,304878.0,19.0,
GLOBAL SERVICE PHARMACEUTICAL SAS,CRUZ VERDE,,ELMIRON 100MG CAP CAJ X 100,22418.0,0.0,SODIO PENTOSAN POLISULFATO
NEXT PHARMA SOURCING SAS,CRUZ VERDE,,ELOVAC B 20MCG/ML SUSP INY CAJ X 10VIALX1ML,2181.0,0.0,VACUNA ANTIHEPATITIS B
ASPEN COLOMBIANA SAS,CRUZ VERDE,,ELTROXIN 100MCG TAB INST FCO X 50,411.0,0.0,LEVOTIROXINA
ELI LILLY INTERAMERICA INC,CRUZ VERDE,,EMGALITY 120MG/ML SOL INY INST EMGALITY 120MG/ML SOL INY CAJ X 1AUT INY PRELL X 1ML,1053324.0,0.0,GALCANEZUMAB
SURGIPLAST LTDA,CRUZ VERDE,,EMPAQUES P/ESTER ROLLO C/FUELL CAJ X 2ROLX100MT STERCLIN 20X5CMX100CM,182964.0,19.0,
AL PHARMA SAS,CRUZ VERDE,,EMTHEXATE 2.5MG TAB CAJ X 100 ALPHARMA,441.0,0.0,METOTREXATO
CLINICOS Y HOSPITALARIOS DE COLOMBIA SA,CRUZ VERDE,,EMTRICITABINA + TENOFOVIR (200+300)MG TAB REC INST FCO X 30,1522.0,0.0,EMTRICITABINA+TENOFOVIR DISOPROXIL
SALUS PHARMA LABS SAS,CRUZ VERDE,,EMTRICITABINA+TENOFOVIR DISOPROXIL (200+300)MG TAB INST CAJ X 30 SALUSPHARMA,1053.0,0.0,EMTRICITABINA+TENOFOVIR DISOPROXIL
HUMAX PHARMACEUTICAL SA,CRUZ VERDE,,EMTRIFOVIR (200+300)MG TAB REC INST FCO X 30,1168.0,0.0,EMTRICITABINA+TENOFOVIR DISOPROXIL
ASPEN COLOMBIANA SAS,CRUZ VERDE,,ENABLEX 15MG TAB LIB PROL CAJ X 14,6678.0,0.0,DARIFENACINA
ASPEN COLOMBIANA SAS,CRUZ VERDE,,ENABLEX 15MG TAB LIB PROL INST CAJ X 14,6678.0,0.0,DARIFENACINA
ASPEN COLOMBIANA SAS,CRUZ VERDE,,ENABLEX 15MG TAB LIB PROL INST CAJ X 28,3397.0,0.0,DARIFENACINA
FAGRON COLOMBIA SAS,CRUZ VERDE,,ENALAPRIL 0.4MG/ML SUSP ORAL FCO X 60ML PREP MAG ORBUS,145896.0,0.0,ENALAPRIL
FAGRON COLOMBIA SAS,CRUZ VERDE,,ENALAPRIL 1MG/ML SOL ORAL FCO X 100ML PREP MAG ORBUS,161286.0,0.0,ENALAPRIL
FAGRON COLOMBIA SAS,CRUZ VERDE,,ENALAPRIL 1MG/ML SOL ORAL FCO X 60ML PREP MAG ORBUS,147471.0,0.0,ENALAPRIL
FAGRON COLOMBIA SAS,CRUZ VERDE,,ENALAPRIL 1MG/ML SUSP ORAL FCO X 20ML PREP MAG ORBUS,168193.0,0.0,ENALAPRIL
FAGRON COLOMBIA SAS,CRUZ VERDE,,ENALAPRIL 2.5MG/ML(0.25%) SOL ORAL FCO X 30ML PREP MAG,139474.0,0.0,ENALAPRIL
LABORATORIOS MINTLAB SAS,CRUZ VERDE,,ENALAPRIL 20MG TAB CAJ X 20 MEMPHIS,283.0,0.0,ENALAPRIL
TECNOQUIMICAS SA,CRUZ VERDE,,ENALAPRIL 20MG TAB CAJ X 30 MK,222.0,0.0,ENALAPRIL
ANGLOPHARMA SA,CRUZ VERDE,,ENALAPRIL 20MG TAB INST CAJ X 250 ANGLOPHARMA,48.0,0.0,ENALAPRIL
FAGRON COLOMBIA SAS,CRUZ VERDE,,ENALAPRIL 2MG/ML(0.02%) SUSP ORAL FCO X 80ML PREP MAG ORBUS,164558.0,0.0,ENALAPRIL
SENSOLIFE SAS,CRUZ VERDE,,ENALAPRIL 5MG TAB INST CAJ X 50 COASPHARMA,113.0,0.0,ENALAPRIL
PFIZER SAS,CRUZ VERDE,,ENBREL 25MG/0.5ML(50MG/ML) SOL INY INST CAJ X 4CARTUCHO(PARA SMARTCLIC),279154.0,0.0,ETANERCEPT
PFIZER SAS,CRUZ VERDE,,ENBREL 50MG/ML SOL INY INST CAJ X 4CARTUCHO(PARA SMARTCLIC),637500.0,0.0,ETANERCEPT
MEGALABS COLOMBIA SAS,CRUZ VERDE,,ENDIAL 1MG TAB INST CAJ X 20,4192.0,0.0,CINITAPRIDA
MEDTRONIC COLOMBIA SA,CRUZ VERDE,,ENDO CLINCH II REF 174317 SOB X 1 TYCO 5MM,438830.0,19.0,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,,ENDO DISSECT REF 176645 UND 5MM,506344.0,19.0,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,,ENDO SHEARS TIJERA REF 176643 UND 5MM,493685.0,19.0,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,,ENDOGRAPADORA LAPAROSC CURVA REF ECS29B CAJ X 1 ETHICON 29MM,2514020.0,19.0,
LABORATORIOS LEGRAND SA,CRUZ VERDE,,ENDOL 10MG TAB LIB PROL INST CAJ X 30,422.0,0.0,OXICODONA
TM MEDICAS SAS,CRUZ VERDE,,ENDOPROTESIS FENESTRADA REF AAA-REINFORCED-FEN SOB X 1 COOK,56524390.0,0.0,
G BARCO S A,CRUZ VERDE,,ENDOPROTESIS PERMANENTE REF: 22VH1006040 UND GORE 10FR 10MM X 6CM X 40CM,17628680.0,0.0,
LABORATORIOS BAXTER SA,CRUZ VERDE,,ENDOXAN 1GR POLV INY VIAL,43693.0,0.0,CICLOFOSFAMIDA
LABORATORIOS BAXTER SA,CRUZ VERDE,,ENDOXAN 500MG POLV INY VIAL,35714.0,0.0,CICLOFOSFAMIDA
QUIBI SA EN REESTRUCTURACION,CRUZ VERDE,,ENEMATROL SALINO (2.5)% SOL RECT BOL X 1000ML,25479.0,0.0,SODIO CLORURO
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAGROW PREMIUM 3 PROMENTAL INST CAJ X 3BOL X 550GR,52443.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAGROW PREMIUM 3 PROMENTAL INST TAR X 800GR,89083.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAGROW PREMIUM 4 PROMENTAL INST CAJ X 3BOL X 550GR VAINILLA,51716.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAGROW PREMIUM PROMENTAL 3 INST TAR X 375GR,45176.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAGROW PREMIUM PROMENTAL MEGAPACK CAJ X 3BOL X 550GR ETAPA 3,75811.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAMIL PREMIUM 1 0-6MESES PROMENTAL INST TAR X 375GR,56145.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAMIL PREMIUM 2 INST TAR X 375GR 6 A 12 MESES,52269.0,0.0,
MEAD JOHNSON NUTRITION COLOMBIA LTDA,CRUZ VERDE,,ENFAMIL PREMIUM PROMENTAL 2 INST TAR X 800GR,104845.0,0.0,
MINERVA MEDICAL SAS,CRUZ VERDE,,ENFIT BOTON PARA GASTROSTOMIA REF 8140-16-3.0 CAJ X 1 AVANOS 16FR X 3.0 CM,2143857.0,0.0,
HEEL COLOMBIA LTDA,CRUZ VERDE,,ENGYSTOL MULTIPLES COMPONENTES SOL INY CAJ X 5AMP,23193.0,0.0,MULTIPLES COMPONENTES
HEEL COLOMBIA LTDA,CRUZ VERDE,,ENGYSTOL MULTIPLES COMPONENTES TAB FCO X 50,1558.0,0.0,MULTIPLES COMPONENTES
PROCTER GAMBLE COLOMBIA LTDA,CRUZ VERDE,,ENJUAGUE BUCAL COMPLETE ORAL-B FCO X 500ML SIN ALCOHOL HIERBABUENA,14021.0,19.0,
COLGATE PALMOLIVE COMPANIA,CRUZ VERDE,,ENJUAGUE BUCAL PERIOGARD COLGATE FCO X 250ML,26691.0,19.0,
BLAU FARMACEUTICA COLOMBIA SAS,CRUZ VERDE,,ENOXALOW 40MG/0.4ML(100MG/ML) SOL INY CAJ X 1JERPREL,12247.0,0.0,ENOXAPARINA
LABORATORIOS DELTA SAS,CRUZ VERDE,,ENOXAPARINA SODICA 40MG/0.4ML(100MG/ML) SOL INY INST CAJ X 10JERPREL X 0.4ML,10403.0,0.0,ENOXAPARINA
LABORATORIOS DELTA SAS,CRUZ VERDE,,ENOXAPARINA SODICA 80MG/0.8ML(100MG/ML) SOL INY INST CAJ X 10JERPREL X 0.8ML,13027.0,0.0,ENOXAPARINA
GENBIE SAS,CRUZ VERDE,,ENOXATECH 40MG/0.4ML(100MG/ML) SOL INY CAJ X 1JERPREL X 0.4ML,10906.0,0.0,ENOXAPARINA
GENBIE SAS,CRUZ VERDE,,ENOXATECH 60MG/0.6ML(100MG/ML) SOL INY CAJ X 1JERPREL X 0.6ML,14420.0,0.0,ENOXAPARINA
LABORATORIOS CHALVER DE COLOMBIA SA,CRUZ VERDE,,ENOXPAR 80MG/0.8ML(100MG/ML) SOL INY INST CAJ X 2JER PRELL,16679.0,0.0,ENOXAPARINA
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY DIABETICOS TAR X 1000GR VAINILLA,100079.0,19.0,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY DIABETICOS TAR X 400GR FRESA,51743.0,19.0,MULTIPLES COMPONENTES
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY DYAL LAT X 400GR VAINILLA,69378.0,0.0,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY DYAL INST TAR X 400GR VAINILLA,64090.0,0.0,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY NINOS DEFENSE LAT X 400GR VAINILLA,37373.0,19.0,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY PREDYAL INST TAR X 400GR VAINILLA,62696.0,0.0,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY PROTEINA INST TAR X 275GR NEUTRO,42733.0,0.0,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,,ENSOY RECOVER + INST LAT X 400GR VAINILLA,46517.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE ADVANCE FCO X 220ML CHOCOLATE,12792.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE ADVANCE FCO X 220ML FRESA,12792.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE ADVANCE FCO X 220ML VAINILLA,12792.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE ADVANCE INST FCO X 220ML CHOCOLATE,11147.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE ADVANCE INST FCO X 220ML FRESA,11147.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE ADVANCE INST FCO X 220ML VAINILLA,11147.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE CLINICAL INST FCO X 220ML VAINILLA,12574.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE COMPACT CAJ X 4 FCO X 125ML,4968.0,0.0,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,,ENSURE FCO X 220ML VAINILLA,12792.0,0.0,
