laboratorio,proveedor,cum,descripcion,precio,principio_activo,precio_maximo_venta,circular_origen,diferencia_valor,diferencia_pct,motivo,ratio_precio_vs_regulado
SALUS PHARMA LABS SAS,CRUZ VERDE,0,PIPOTIAZINA 25MG/ML SOL INY INST CAJ X 5AMPX1ML,4.682,PIPOTIAZINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
SALUS PHARMA LABS SAS,CRUZ VERDE,0,PIRIDOSTIGMINA 60MG TAB INST FCO X 20 EUROPACK,958.0,PIRIDOSTIGMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIDOXINA PREP MAG 100MG/ML(10%) SOL ORAL FCO X 45ML,207.696,PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIDOXINA 300MG/5ML(6%) SOL ORAL FCO X 100ML PREP MAG ORBUS,161.165,PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIDOXINA 350MG/5ML(7%) SOL ORAL FCO X 30ML PREP MAG ORBUS,137.535,PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS ECAR SA,CRUZ VERDE,0,PIRIDOXINA 50MG TAB INST CAJ X 100 ECAR,68.0,PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
SALUS PHARMA LABS SAS,CRUZ VERDE,0,PIRIDOXINA 50MG TAB REC INST CAJ X 30 SALUS PHARMA,78.0,PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIDOXINA PREP MAG 100MG/ML SOL ORAL FCO X 60ML PREP MAG ORBUS,243.322,PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA PREP MAG 75MG CAP FCO X 1,8.482,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 10MG CAP FCO X 30 PREP MAG,6.285,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 10MG/5ML(0.2%) SUSP ORAL FCO X 100ML PREP MAG ORBUS,164.678,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 10MG/ML JBE FCO X 120ML PREP MAG ORBUS,292.762,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 10MG/ML JBE FCO X 30ML PREP MAG ORBUS,112.209,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 12.5MG/5ML(0.25%) SUSP ORAL FCO X 60ML PREP MAG,176.191,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 15MG/5ML(0.3%) JBE FCO X 60ML PREP MAG ORBUS,151.955,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 15MG/5ML(0.3%) SUSP ORAL FCO X 30ML PREP MAG ORBUS,139.595,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2.6MG/ML(0.26%) SUSP ORAL FCO X 30ML PREP MAG ORBUS,138.989,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 25MG CAP FCO PREP MAG ORBUS,5.938,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
VESALIUS PHARMA LTDA,CRUZ VERDE,0,PIRIMETAMINA 25MG TAB CAJ X 100,9.694,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 25MG/5ML(0.5%) SUSP ORAL FCO X 100ML PREP MAG ORBUS,195.822,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 120ML PREP MAG ORBUS,172.313,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 125ML PREP MAG ORBUS,200.669,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 30ML PREP MAG ORBUS,102.758,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 40ML PREP MAG ORBUS,142.14,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 60ML PREP MAG ORBUS,154.594,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 85ML PREP MAG ORBUS,158.984,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 2MG/ML SUSP ORAL FCO X 90ML PREP MAG ORBUS,182.491,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 3MG CAP FORMULA MAGISTRAL,4.969,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 4MG/ML SUSP ORAL FCO X 100ML PREP MAG ORBUS,195.942,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 5MG/ML JBE FCO X 30ML PREP MAG ORBUS,102.758,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA 5MG/ML SUSP ORAL FCO X 60ML PREP MAG ORBUS,156.924,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA PREP MAG 5MG/5ML(0.1%) SUSP ORAL FCO X 210ML ORBUS,400.973,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PIRIMETAMINA PREP MAG 5MG/5ML(0.1%) SUSP ORAL FCO X 90ML ORBUS,182.613,PIRIMETAMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LA SANTE SA,CRUZ VERDE,0,PIROXICAM 20MG CAP CAJ X 10 LA SANTE,410.0,PIROXICAM,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
GENFAR SA,CRUZ VERDE,0,PIROXICAM 20MG TAB INST CAJ X 10 GENFAR,210.0,PIROXICAM,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS BUSSIE SA,CRUZ VERDE,0,PIROXICAM 20MG/ML SOL INY INST CAJ X 5AMP RECIPE,3.327,PIROXICAM,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,0,PISACAINA 1000MG/50ML(2%) SOL INY FCO X 50ML,9.56,LIDOCAINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
PISA FARMACEUTICA DE COLOMBIA SA,CRUZ VERDE,0,PISACAINA 500MG/50ML(1%) SOL INY FCO X 50ML,8.24,LIDOCAINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ABBOTT LABORATORIES DE COLOMBIA SAS,CRUZ VERDE,0,PIVOT 1.5 CAL ABBOTT INST FCO X 1000ML,76.569,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,PLACA ADULTO SIN CABLE REF HRA6 CAJ X 50 COVIDIEN 150CM2,15.788,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
OSTEOMEDICAL SAS,CRUZ VERDE,0,PLACA BLOQ FEM DIST DER 11ORF REF 345.2141150.15 BOL X 1,,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
OSTEOMEDICAL SAS,CRUZ VERDE,0,PLACA BLOQ TIBIA PROX IZQ REF 345.1141050.15 BOL X 1 10ORF,,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,0,PLACA CONDILAR LCP 3 5 PED 90 REF 02.108.410 UND 19MMXL75MM,,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
INDUSTRIAS CARDIOMED SAS,CRUZ VERDE,0,PLACA ELECTROBISTURI ADULTO REF GBS-DB1031AC SOB X1 ELITE 3M,10.363,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NORSTRAY NUART SAS,CRUZ VERDE,0,PLACA ELECTROBISTURY CON CABLE SOB X 1 M&H CARE,10.846,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
DISORTHO SAS,CRUZ VERDE,0,PLACA HUMERO DISTAL BLOQ IZQ REF 21244-8 UND 8H,,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
JOHNSON JOHNSON MEDTECH COLOMBIA SAS,CRUZ VERDE,0,PLACA MENTON MATRIX CURV DOBLE REF 04.511.461 UND 4MM X 0.7MM,482.253,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
3M COLOMBIA SA,CRUZ VERDE,0,PLACA PACIENTE ELECTROCIRUGIA REF 9165 CAJ X 40SOB 3M UNIVERSAL,16.127,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,PLACA PACIENTE PEDIATRICA REF E751025 SOB X 1 VALLEYLAB,25.361,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
3M COLOMBIA SA,CRUZ VERDE,0,PLACA QUIRURGICA PACIENTE AD REF 8180F BOL X 5 3M,9.302,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
3M COLOMBIA SA,CRUZ VERDE,0,PLACA QUIRURGICA PACIENTE AD REF 9130 SOB X 1 3M,17.738,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
3M COLOMBIA SA,CRUZ VERDE,0,PLACA QUIRURGICA PACIENTE REF 9160 SOB X 1 3M ADULTO,15.325,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,PLACA QUIRURGICA PACIENTE REF E7507 SOB X 1 VALLEYLAB,19.65,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,PLACA QUIRURGICA PACIENTE REF E7512 SOB X 1 TYCO,37.853,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
OSTEOMEDICAL SAS,CRUZ VERDE,0,PLACA TIB T X6 ORIFI REF 345.0180630.15 UND,,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS SIEGFRIED SAS,CRUZ VERDE,0,PLACIDUM 50MG TAB REC CAJ X 2,7.824,SILDENAFILO,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS SIEGFRIED SAS,CRUZ VERDE,0,PLACIDUM 50MG TAB REC CAJ X 4,6.401,SILDENAFILO,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
SANOFI AVENTIS DE COLOMBIA SA,CRUZ VERDE,0,PLAQUINOL 400MG TAB INST CAJ X 5,1.154,HIDROXICLOROQUINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS BUSSIE SA,CRUZ VERDE,0,PLASIL 10MG TAB INST CAJ X 30,1.461,METOCLOPRAMIDA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS BAXTER SA,CRUZ VERDE,0,PLASMA LYTE SOL INY BOL X 500ML BAXTER,13.771,SOLUCION MULTIELECTROLITICA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
EVOLUCIA SA,CRUZ VERDE,0,PLASMA SANGUINEO COLIRIO 20% SOL OFT FCO X 5ML PREP MAG,302.335,PLASMA SANGUINEO,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ADVANCE SCIENTIFIC DE COLOMBIA SAS,CRUZ VERDE,0,PLASMINASE 12.5MG/50ML(0.25MG/ML) SOL INY CAJ X 1VIAL X 50ML,458.621,TIROFIBAN,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ORTOPEDICOS FUTURO COLOMBIA SAS,CRUZ VERDE,0,PLASTILINA PARA EJERCICIO REF 22604070 UND UNICA AMARILLO,21.797,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ORTOPEDICOS FUTURO COLOMBIA SAS,CRUZ VERDE,0,PLASTILINA PARA EJERCICIO REF 22604080 UND UNICA ROJO,21.797,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BIIB COLOMBIA SAS,CRUZ VERDE,20084464-2,PLEGRIDY 125MCG/0.5ML(250MCG/ML) SOL INY INST CAJ X 2JER PRELL,,PEGINTERFERON BETA-1A,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
PROCAPS SA,CRUZ VERDE,0,PLENIV (10+10)MG CAP LIB RET INST CAJ X 30,728.0,DOXILAMINA+PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ALFA TRADING SAS,CRUZ VERDE,0,POLAINA ANTIDESLIZ REF ROPLC004 BOL X 50PAR ALFASAFE AZUL,423.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MAINCO HEALTH CARE SAS,CRUZ VERDE,0,POLAINA DESECHABLE REF 200510 BOL X 50PAR MAINCO,215.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MAINCO HEALTH CARE SAS,CRUZ VERDE,0,POLAINA RESORTADA REF 202292 BOL X 50PAR MAINCO,196.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDIC COLOMBIA SAS,CRUZ VERDE,0,POLAINAS CON ANTIDESLIZANTE 50 PARES BOL X 100 AZUL,415.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MINERVA MEDICAL SAS,CRUZ VERDE,0,POLAINAS DESECHABLES REF 8421 CAJ X 20 CARDINAL HEALTH,27.006,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
POLYMEDICAL DE COLOMBIA SAS,CRUZ VERDE,0,POLAINAS QUIR ANTIDESLIZANTES REF POA01 PAQ X 50PAR HANDEL MED AZUL,879.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
DESECHABLES MEDICOS SAS,CRUZ VERDE,0,POLAINAS SMS DESMEDICOS REF 1311 BOL X 50PAR,581.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
SEVEN PHARMA COLOMBIA S A S,CRUZ VERDE,0,POLEMA 3MG CAP INST FCO X 21,,POMALIDOMIDA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BIOSPIFAR SA,CRUZ VERDE,0,POLIMIXINA B 500000UI POLV INY INST CAJ X 10VIAL,62.045,POLIMIXINA B,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
PROCAPS SA,CRUZ VERDE,0,POLIVITAMINAS Y MINERALES INST MULTIPLES COMPONENTES CAP BLAND CAJ X 100,180.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
PRODUCTOS ROCHE SA,CRUZ VERDE,0,POLIVY 140MG SOL INY CAJ X 1 VIAL,,POLATUZUMAB VEDOTINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
REPRESENTACIONES J NISSI SAS,CRUZ VERDE,0,POLVO PARA OSTOMIA REF 7906 FCO X 28.3GR ADAPT-HOLLISTER,56.201,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NEILMED LATAM COLOMBIA SAS,CRUZ VERDE,0,POLVO PREPARAR SOLUCION NASAL SALINA NINOS CAJ X 120SOB SINUSRINSE - NEILMED,970.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NEILMED LATAM COLOMBIA SAS,CRUZ VERDE,0,POLVO PREPARAR SOLUCION SALINA NASAL CAJ X 120SOB SINUSRINSE - NEILMED,970.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BOSTON MEDICAL DEVICES COLOMBIA LTDA,CRUZ VERDE,0,POLVO PROTECTOR PIEL REF 25510 FCO X 28.3GR STOMAHESIVE CONVATEC,39.58,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ORDENES Y SUMINISTROS SA,CRUZ VERDE,0,POLVOS PERIOSTOMALES COLOPLAST REF 1907 FCO 25GR,38.466,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,POLYSORB 2/0 V20 REF GL123 CAJ X 36,11.501,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,POLYSORB 4/0 CVF- REF UL203 CAJ X 36 23-75CM,11.912,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEDTRONIC COLOMBIA SA,CRUZ VERDE,0,POLYSORB 5/0 CV- REF UL202 CAJ X 36 23-75CM,11.912,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BEIERSDORF SA,CRUZ VERDE,0,POMADA REPARADORA EUCERIN TUB X 55ML AQUAPHOR,51.068,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BRISTOL MYERS SQUIBB DE COLOMBIA SA BMS SA,CRUZ VERDE,0,POMALYST 4MG CAP CAJ X 21,,POMALIDOMIDA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BEIERSDORF SA,CRUZ VERDE,0,POMITOS PAQ X 50 HANSAPLAST,176.0,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ANZG LIMITADA,CRUZ VERDE,0,PORTENER 600MG TAB REC CAJ X 15,2.442,OXAPROZINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LOREAL COLOMBIA SAS,CRUZ VERDE,0,POSAY ANTHELIOS UVMUNE LA ROCHE-POSAY 400 SPF 50+ INVISIBLE FLUID FCO X 50ML,84.122,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIO FRANCO COLOMBIANO LAFRANCOL SAS,CRUZ VERDE,0,POSTDAY 1.5MG TAB INST CAJ X 1,15.619,LEVONORGESTREL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
GEDEON RICHTER COLOMBIA S A S,CRUZ VERDE,0,POSTINOR 2 0.75MG TAB INST CAJ X 2,8.707,LEVONORGESTREL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
EUGIA PHARMA COLOMBIA SAS,CRUZ VERDE,0,POZINEG 1GR POLV INY CAJ X 1VIAL,6.157,CEFEPIMA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LEON SA,CRUZ VERDE,0,PR TINTURA DE BENJUI (LEON) SOL TOP FCO X 60ML,5.453,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BOEHRINGER INGELHEIM SA,CRUZ VERDE,0,PRADAXA 110MG CAP INST CAJ X 30,3.064,DABIGATRAN,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BOEHRINGER INGELHEIM SA,CRUZ VERDE,0,PRADAXA 75MG CAP INST CAJ X 30,2.832,DABIGATRAN,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED SA,CRUZ VERDE,0,PRAGMATEN 20MG CAP CAJ X 30,4.207,FLUOXETINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED SA,CRUZ VERDE,0,PRAGMATEN 20MG/5ML(0.4%) JBE FCO X 70ML,98.343,FLUOXETINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
SANOFI AVENTIS DE COLOMBIA SA,CRUZ VERDE,0,PRALUENT 150MG/ML SOL INY INST CAJ X 2JERPREL,732.182,ALIROCUMAB,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LEGRAND SA,CRUZ VERDE,0,PRAMIXOLE ER 0.375MG TAB LIB PROL INST CAJ X 30,734.0,PRAMIPEXOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LEGRAND SA,CRUZ VERDE,0,PRAMIXOLE ER 0.75MG TAB LIB PROL INST CAJ X 30,1.426,PRAMIPEXOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LEGRAND SA,CRUZ VERDE,0,PRAMIXOLE ER 1.5MG TAB LIB PROL INST CAJ X 30,4.102,PRAMIPEXOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LEGRAND SA,CRUZ VERDE,0,PRAMIXOLE ER 3MG TAB LIB PROL INST CAJ X 30,5.855,PRAMIPEXOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LEGRAND SA,CRUZ VERDE,0,PRAMIXOLE ER 4.5MG TAB LIB PROL INST CAJ X 30,8.729,PRAMIPEXOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ROPSOHN THERAPEUTICS LTDA,CRUZ VERDE,0,PRANOSINA 500MG TAB CAJ X 20,3.172,METISOPRINOL (INOSINA),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ALTADIS FARMACEUTICA SAS,CRUZ VERDE,0,PRAVAFEN (160+40)MG CAP FCO X 30,7.837,FENOFIBRATO+PRAVASTATINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BOEHRINGER INGELHEIM SA,CRUZ VERDE,0,PRAXBIND 2.5GR/50ML(50MG/ML) SOL INY CAJ X 2AMP,,IDARUCIZUMAB,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED SA,CRUZ VERDE,0,PRAZED 20MG CAP LIB RET CAJ X 30,571.0,OMEPRAZOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED SA,CRUZ VERDE,0,PRAZED 20MG CAP LIB RET INST CAJ X 600,57.0,OMEPRAZOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ALTADIS FARMACEUTICA SAS,CRUZ VERDE,0,PRAZENTOL 5MG/5ML(0.1%) SOL ORAL FCO X 150ML,182.7,ARIPIPRAZOL,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS RICHMOND COLOMBIA SAS,CRUZ VERDE,0,PRAZOSINA 1MG TAB INST CAJ X 600 EXPOFARMA,39.0,PRAZOSINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
INVERSIONES PLAMATECH LTDA,CRUZ VERDE,0,PREBB (10+10)MG TAB LIB RET INST FCO X 30,986.0,DOXILAMINA+PIRIDOXINA (VITAMINA B6),,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
PFIZER SAS,CRUZ VERDE,0,PRECEDEX 400MCG/100ML(4MCG/ML) SOL INY INST CAJ X 10VIAL,109.341,DEXMEDETOMIDINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
TECNOQUIMICAS SA,CRUZ VERDE,0,PREC-ESP TOAL HUM ALOE V/VIT E WINNY PAQ X 100,10.078,,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
BOIRON SAS,CRUZ VERDE,0,PRECIO ESPECIAL OSCILLOCOCCINUM MULTIPLES COMPONENTES CAJ X 12,6.465,EXTRACTO DE ANAS BARBARIAE,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED SA,CRUZ VERDE,0,PRECORT 16MG TAB REC INST CAJ X 14,2.16,METILPREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
NOVAMED SA,CRUZ VERDE,0,PRECORT 4MG TAB REC CAJ X 30,1.484,METILPREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
ABBVIE SAS,CRUZ VERDE,0,PRED F 10MG/ML(1%) SUSP OFT INST FCO X 5ML,53.291,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
DIABETRICS HEALTHCARE S A S,CRUZ VERDE,0,PREDIAL LEX 500MG TAB LIB PROL INST CAJ X 30,875.0,METFORMINA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
MEGALABS COLOMBIA SAS,CRUZ VERDE,0,PREDNISOLIN 15MG/5ML(0.3%) SOL ORAL INST FCO X 50ML,52.5,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PREDNISOLONA 1MG/ML SUSP ORAL FCO X 100ML PREP MAG ORBUS,161.529,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS MINTLAB SAS,CRUZ VERDE,0,PREDNISOLONA 5MG TAB CAJ X 30 MEMPHIS,297.0,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
TECNOQUIMICAS SA,CRUZ VERDE,0,PREDNISOLONA 5MG/5ML(0.1%) SOL ORAL INST FCO X 120ML MK UVA,42.373,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
LABORATORIOS LA SANTE SA,CRUZ VERDE,0,PREDNISOLONA ACETATO 10MG/ML(1%) SUSP OFT INST FCO X 5ML LA SANTE,5.25,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PREDNISOLONA PREP MAG 5MG/ML SUSP ORAL FCO X 90ML PREP MAG ORBUS,176.191,PREDNISOLONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
TECNOQUIMICAS SA,CRUZ VERDE,0,PREDNISONA 50MG TAB CAJ X 100 MK,3.514,PREDNISONA,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
FAGRON COLOMBIA SAS,CRUZ VERDE,0,PREG MAG 5-FLUORURACILO 2% CREM TOP FCO X 15GR,115.602,FLUOROURACILO,,,,,CUM_INVALIDO_O_PRECIO_INVALIDO,
